"Dist Code","Year","State Code","State Name","Dist Name","SORGHUM HARVEST PRICE (Rs per Quintal)"
"95","1966","7","Maharashtra","Bombay","-1.0"
"95","1967","7","Maharashtra","Bombay","-1.0"
"95","1968","7","Maharashtra","Bombay","-1.0"
"95","1969","7","Maharashtra","Bombay","-1.0"
"95","1970","7","Maharashtra","Bombay","-1.0"
"95","1971","7","Maharashtra","Bombay","-1.0"
"95","1972","7","Maharashtra","Bombay","-1.0"
"95","1973","7","Maharashtra","Bombay","-1.0"
"95","1974","7","Maharashtra","Bombay","-1.0"
"95","1975","7","Maharashtra","Bombay","-1.0"
"95","1976","7","Maharashtra","Bombay","-1.0"
"95","1977","7","Maharashtra","Bombay","-1.0"
"95","1978","7","Maharashtra","Bombay","-1.0"
"95","1979","7","Maharashtra","Bombay","-1.0"
"95","1980","7","Maharashtra","Bombay","-1.0"
"95","1981","7","Maharashtra","Bombay","-1.0"
"95","1982","7","Maharashtra","Bombay","-1.0"
"95","1983","7","Maharashtra","Bombay","-1.0"
"95","1984","7","Maharashtra","Bombay","-1.0"
"95","1985","7","Maharashtra","Bombay","-1.0"
"95","1986","7","Maharashtra","Bombay","-1.0"
"95","1987","7","Maharashtra","Bombay","-1.0"
"95","1988","7","Maharashtra","Bombay","-1.0"
"95","1989","7","Maharashtra","Bombay","-1.0"
"96","1966","7","Maharashtra","Thane","-1.0"
"96","1967","7","Maharashtra","Thane","-1.0"
"96","1968","7","Maharashtra","Thane","-1.0"
"96","1969","7","Maharashtra","Thane","-1.0"
"96","1970","7","Maharashtra","Thane","-1.0"
"96","1971","7","Maharashtra","Thane","-1.0"
"96","1972","7","Maharashtra","Thane","-1.0"
"96","1973","7","Maharashtra","Thane","-1.0"
"96","1974","7","Maharashtra","Thane","-1.0"
"96","1975","7","Maharashtra","Thane","-1.0"
"96","1976","7","Maharashtra","Thane","-1.0"
"96","1977","7","Maharashtra","Thane","-1.0"
"96","1978","7","Maharashtra","Thane","-1.0"
"96","1979","7","Maharashtra","Thane","-1.0"
"96","1980","7","Maharashtra","Thane","-1.0"
"96","1981","7","Maharashtra","Thane","-1.0"
"96","1982","7","Maharashtra","Thane","-1.0"
"96","1983","7","Maharashtra","Thane","-1.0"
"96","1984","7","Maharashtra","Thane","-1.0"
"96","1985","7","Maharashtra","Thane","-1.0"
"96","1986","7","Maharashtra","Thane","-1.0"
"96","1987","7","Maharashtra","Thane","-1.0"
"96","1988","7","Maharashtra","Thane","-1.0"
"96","1989","7","Maharashtra","Thane","-1.0"
"96","1990","7","Maharashtra","Thane","-1.0"
"96","1991","7","Maharashtra","Thane","-1.0"
"96","1992","7","Maharashtra","Thane","-1.0"
"96","1993","7","Maharashtra","Thane","-1.0"
"96","1994","7","Maharashtra","Thane","-1.0"
"96","1995","7","Maharashtra","Thane","-1.0"
"96","1996","7","Maharashtra","Thane","-1.0"
"96","1997","7","Maharashtra","Thane","-1.0"
"96","1998","7","Maharashtra","Thane","-1.0"
"96","1999","7","Maharashtra","Thane","-1.0"
"96","2000","7","Maharashtra","Thane","-1.0"
"96","2001","7","Maharashtra","Thane","-1.0"
"96","2002","7","Maharashtra","Thane","-1.0"
"96","2003","7","Maharashtra","Thane","-1.0"
"96","2004","7","Maharashtra","Thane","-1.0"
"96","2005","7","Maharashtra","Thane","-1.0"
"96","2006","7","Maharashtra","Thane","-1.0"
"96","2007","7","Maharashtra","Thane","-1.0"
"96","2008","7","Maharashtra","Thane","-1.0"
"96","2009","7","Maharashtra","Thane","957.0"
"96","2010","7","Maharashtra","Thane","-1.0"
"96","2011","7","Maharashtra","Thane","-1.0"
"96","2012","7","Maharashtra","Thane","-1.0"
"96","2013","7","Maharashtra","Thane","-1.0"
"96","2014","7","Maharashtra","Thane","-1.0"
"96","2015","7","Maharashtra","Thane","-1.0"
"96","2016","7","Maharashtra","Thane","-1.0"
"97","1966","7","Maharashtra","Raigad","74.0"
"97","1967","7","Maharashtra","Raigad","-1.0"
"97","1968","7","Maharashtra","Raigad","71.3"
"97","1969","7","Maharashtra","Raigad","-1.0"
"97","1970","7","Maharashtra","Raigad","100.0"
"97","1971","7","Maharashtra","Raigad","-1.0"
"97","1972","7","Maharashtra","Raigad","-1.0"
"97","1973","7","Maharashtra","Raigad","-1.0"
"97","1974","7","Maharashtra","Raigad","-1.0"
"97","1975","7","Maharashtra","Raigad","-1.0"
"97","1976","7","Maharashtra","Raigad","-1.0"
"97","1977","7","Maharashtra","Raigad","-1.0"
"97","1978","7","Maharashtra","Raigad","-1.0"
"97","1979","7","Maharashtra","Raigad","-1.0"
"97","1980","7","Maharashtra","Raigad","-1.0"
"97","1981","7","Maharashtra","Raigad","-1.0"
"97","1982","7","Maharashtra","Raigad","-1.0"
"97","1983","7","Maharashtra","Raigad","-1.0"
"97","1984","7","Maharashtra","Raigad","-1.0"
"97","1985","7","Maharashtra","Raigad","-1.0"
"97","1986","7","Maharashtra","Raigad","-1.0"
"97","1987","7","Maharashtra","Raigad","-1.0"
"97","1988","7","Maharashtra","Raigad","-1.0"
"97","1989","7","Maharashtra","Raigad","-1.0"
"97","1990","7","Maharashtra","Raigad","-1.0"
"97","1991","7","Maharashtra","Raigad","-1.0"
"97","1992","7","Maharashtra","Raigad","-1.0"
"97","1993","7","Maharashtra","Raigad","-1.0"
"97","1994","7","Maharashtra","Raigad","-1.0"
"97","1995","7","Maharashtra","Raigad","-1.0"
"97","1996","7","Maharashtra","Raigad","-1.0"
"97","1997","7","Maharashtra","Raigad","-1.0"
"97","1998","7","Maharashtra","Raigad","-1.0"
"97","1999","7","Maharashtra","Raigad","-1.0"
"97","2000","7","Maharashtra","Raigad","-1.0"
"97","2001","7","Maharashtra","Raigad","-1.0"
"97","2002","7","Maharashtra","Raigad","-1.0"
"97","2003","7","Maharashtra","Raigad","-1.0"
"97","2004","7","Maharashtra","Raigad","-1.0"
"97","2005","7","Maharashtra","Raigad","-1.0"
"97","2006","7","Maharashtra","Raigad","-1.0"
"97","2007","7","Maharashtra","Raigad","-1.0"
"97","2008","7","Maharashtra","Raigad","-1.0"
"97","2009","7","Maharashtra","Raigad","957.0"
"97","2010","7","Maharashtra","Raigad","-1.0"
"97","2011","7","Maharashtra","Raigad","-1.0"
"97","2012","7","Maharashtra","Raigad","-1.0"
"97","2013","7","Maharashtra","Raigad","-1.0"
"97","2014","7","Maharashtra","Raigad","-1.0"
"97","2015","7","Maharashtra","Raigad","-1.0"
"97","2016","7","Maharashtra","Raigad","-1.0"
"98","1966","7","Maharashtra","Ratnagiri","70.0"
"98","1967","7","Maharashtra","Ratnagiri","70.0"
"98","1968","7","Maharashtra","Ratnagiri","88.0"
"98","1969","7","Maharashtra","Ratnagiri","86.7"
"98","1970","7","Maharashtra","Ratnagiri","105.8"
"98","1971","7","Maharashtra","Ratnagiri","127.5"
"98","1972","7","Maharashtra","Ratnagiri","111.3"
"98","1973","7","Maharashtra","Ratnagiri","161.3"
"98","1974","7","Maharashtra","Ratnagiri","-1.0"
"98","1975","7","Maharashtra","Ratnagiri","162.5"
"98","1976","7","Maharashtra","Ratnagiri","157.0"
"98","1977","7","Maharashtra","Ratnagiri","-1.0"
"98","1978","7","Maharashtra","Ratnagiri","-1.0"
"98","1979","7","Maharashtra","Ratnagiri","-1.0"
"98","1980","7","Maharashtra","Ratnagiri","-1.0"
"98","1981","7","Maharashtra","Ratnagiri","-1.0"
"98","1982","7","Maharashtra","Ratnagiri","-1.0"
"98","1983","7","Maharashtra","Ratnagiri","-1.0"
"98","1984","7","Maharashtra","Ratnagiri","-1.0"
"98","1985","7","Maharashtra","Ratnagiri","-1.0"
"98","1986","7","Maharashtra","Ratnagiri","-1.0"
"98","1987","7","Maharashtra","Ratnagiri","-1.0"
"98","1988","7","Maharashtra","Ratnagiri","-1.0"
"98","1989","7","Maharashtra","Ratnagiri","-1.0"
"98","1990","7","Maharashtra","Ratnagiri","-1.0"
"98","1991","7","Maharashtra","Ratnagiri","-1.0"
"98","1992","7","Maharashtra","Ratnagiri","-1.0"
"98","1993","7","Maharashtra","Ratnagiri","-1.0"
"98","1994","7","Maharashtra","Ratnagiri","-1.0"
"98","1995","7","Maharashtra","Ratnagiri","-1.0"
"98","1996","7","Maharashtra","Ratnagiri","-1.0"
"98","1997","7","Maharashtra","Ratnagiri","-1.0"
"98","1998","7","Maharashtra","Ratnagiri","-1.0"
"98","1999","7","Maharashtra","Ratnagiri","-1.0"
"98","2000","7","Maharashtra","Ratnagiri","-1.0"
"98","2001","7","Maharashtra","Ratnagiri","-1.0"
"98","2002","7","Maharashtra","Ratnagiri","-1.0"
"98","2003","7","Maharashtra","Ratnagiri","-1.0"
"98","2004","7","Maharashtra","Ratnagiri","-1.0"
"98","2005","7","Maharashtra","Ratnagiri","-1.0"
"98","2006","7","Maharashtra","Ratnagiri","-1.0"
"98","2007","7","Maharashtra","Ratnagiri","-1.0"
"98","2008","7","Maharashtra","Ratnagiri","-1.0"
"98","2009","7","Maharashtra","Ratnagiri","957.0"
"98","2010","7","Maharashtra","Ratnagiri","-1.0"
"98","2011","7","Maharashtra","Ratnagiri","-1.0"
"98","2012","7","Maharashtra","Ratnagiri","-1.0"
"98","2013","7","Maharashtra","Ratnagiri","-1.0"
"98","2014","7","Maharashtra","Ratnagiri","-1.0"
"98","2015","7","Maharashtra","Ratnagiri","-1.0"
"98","2016","7","Maharashtra","Ratnagiri","-1.0"
"99","1966","7","Maharashtra","Nasik","67.6"
"99","1967","7","Maharashtra","Nasik","69.2"
"99","1968","7","Maharashtra","Nasik","54.5"
"99","1969","7","Maharashtra","Nasik","65.1"
"99","1970","7","Maharashtra","Nasik","74.6"
"99","1971","7","Maharashtra","Nasik","85.0"
"99","1972","7","Maharashtra","Nasik","135.0"
"99","1973","7","Maharashtra","Nasik","156.4"
"99","1974","7","Maharashtra","Nasik","159.8"
"99","1975","7","Maharashtra","Nasik","111.6"
"99","1976","7","Maharashtra","Nasik","113.0"
"99","1977","7","Maharashtra","Nasik","114.5"
"99","1978","7","Maharashtra","Nasik","111.0"
"99","1979","7","Maharashtra","Nasik","115.5"
"99","1980","7","Maharashtra","Nasik","160.4"
"99","1981","7","Maharashtra","Nasik","163.8"
"99","1982","7","Maharashtra","Nasik","164.6"
"99","1983","7","Maharashtra","Nasik","162.1"
"99","1984","7","Maharashtra","Nasik","158.3"
"99","1985","7","Maharashtra","Nasik","176.3"
"99","1986","7","Maharashtra","Nasik","180.1"
"99","1987","7","Maharashtra","Nasik","174.5"
"99","1988","7","Maharashtra","Nasik","170.2"
"99","1989","7","Maharashtra","Nasik","177.5"
"99","1990","7","Maharashtra","Nasik","239.0"
"99","1991","7","Maharashtra","Nasik","387.0"
"99","1992","7","Maharashtra","Nasik","323.0"
"99","1993","7","Maharashtra","Nasik","361.0"
"99","1994","7","Maharashtra","Nasik","380.0"
"99","1995","7","Maharashtra","Nasik","380.0"
"99","1996","7","Maharashtra","Nasik","421.0"
"99","1997","7","Maharashtra","Nasik","496.0"
"99","1998","7","Maharashtra","Nasik","489.0"
"99","1999","7","Maharashtra","Nasik","521.0"
"99","2000","7","Maharashtra","Nasik","539.0"
"99","2001","7","Maharashtra","Nasik","594.0"
"99","2002","7","Maharashtra","Nasik","550.0"
"99","2003","7","Maharashtra","Nasik","576.0"
"99","2004","7","Maharashtra","Nasik","450.0"
"99","2005","7","Maharashtra","Nasik","552.0"
"99","2006","7","Maharashtra","Nasik","646.0"
"99","2007","7","Maharashtra","Nasik","716.0"
"99","2008","7","Maharashtra","Nasik","803.0"
"99","2009","7","Maharashtra","Nasik","910.0"
"99","2010","7","Maharashtra","Nasik","1110.0"
"99","2011","7","Maharashtra","Nasik","1485.0"
"99","2012","7","Maharashtra","Nasik","1319.0"
"99","2013","7","Maharashtra","Nasik","1364.0"
"99","2014","7","Maharashtra","Nasik","1969.0"
"99","2015","7","Maharashtra","Nasik","1565.0"
"99","2016","7","Maharashtra","Nasik","1729.0"
"100","1966","7","Maharashtra","Dhule","54.7"
"100","1967","7","Maharashtra","Dhule","54.6"
"100","1968","7","Maharashtra","Dhule","-1.0"
"100","1969","7","Maharashtra","Dhule","54.5"
"100","1970","7","Maharashtra","Dhule","-1.0"
"100","1971","7","Maharashtra","Dhule","-1.0"
"100","1972","7","Maharashtra","Dhule","54.7"
"100","1973","7","Maharashtra","Dhule","-1.0"
"100","1974","7","Maharashtra","Dhule","153.7"
"100","1975","7","Maharashtra","Dhule","134.4"
"100","1976","7","Maharashtra","Dhule","106.0"
"100","1977","7","Maharashtra","Dhule","119.6"
"100","1978","7","Maharashtra","Dhule","111.2"
"100","1979","7","Maharashtra","Dhule","112.7"
"100","1980","7","Maharashtra","Dhule","154.0"
"100","1981","7","Maharashtra","Dhule","161.3"
"100","1982","7","Maharashtra","Dhule","150.0"
"100","1983","7","Maharashtra","Dhule","136.9"
"100","1984","7","Maharashtra","Dhule","142.3"
"100","1985","7","Maharashtra","Dhule","162.5"
"100","1986","7","Maharashtra","Dhule","158.2"
"100","1987","7","Maharashtra","Dhule","156.5"
"100","1988","7","Maharashtra","Dhule","155.4"
"100","1989","7","Maharashtra","Dhule","171.3"
"100","1990","7","Maharashtra","Dhule","226.0"
"100","1991","7","Maharashtra","Dhule","373.0"
"100","1992","7","Maharashtra","Dhule","310.0"
"100","1993","7","Maharashtra","Dhule","347.0"
"100","1994","7","Maharashtra","Dhule","390.0"
"100","1995","7","Maharashtra","Dhule","390.0"
"100","1996","7","Maharashtra","Dhule","430.0"
"100","1997","7","Maharashtra","Dhule","449.0"
"100","1998","7","Maharashtra","Dhule","444.0"
"100","1999","7","Maharashtra","Dhule","535.0"
"100","2000","7","Maharashtra","Dhule","536.0"
"100","2001","7","Maharashtra","Dhule","511.0"
"100","2002","7","Maharashtra","Dhule","521.0"
"100","2003","7","Maharashtra","Dhule","500.0"
"100","2004","7","Maharashtra","Dhule","532.0"
"100","2005","7","Maharashtra","Dhule","620.0"
"100","2006","7","Maharashtra","Dhule","615.0"
"100","2007","7","Maharashtra","Dhule","608.0"
"100","2008","7","Maharashtra","Dhule","839.0"
"100","2009","7","Maharashtra","Dhule","925.0"
"100","2010","7","Maharashtra","Dhule","1091.0"
"100","2011","7","Maharashtra","Dhule","1839.0"
"100","2012","7","Maharashtra","Dhule","1567.0"
"100","2013","7","Maharashtra","Dhule","1429.0"
"100","2014","7","Maharashtra","Dhule","1651.0"
"100","2015","7","Maharashtra","Dhule","1475.0"
"100","2016","7","Maharashtra","Dhule","1634.0"
"101","1966","7","Maharashtra","Jalgaon","-1.0"
"101","1967","7","Maharashtra","Jalgaon","-1.0"
"101","1968","7","Maharashtra","Jalgaon","69.9"
"101","1969","7","Maharashtra","Jalgaon","70.3"
"101","1970","7","Maharashtra","Jalgaon","67.0"
"101","1971","7","Maharashtra","Jalgaon","80.0"
"101","1972","7","Maharashtra","Jalgaon","88.3"
"101","1973","7","Maharashtra","Jalgaon","151.8"
"101","1974","7","Maharashtra","Jalgaon","-1.0"
"101","1975","7","Maharashtra","Jalgaon","137.6"
"101","1976","7","Maharashtra","Jalgaon","123.0"
"101","1977","7","Maharashtra","Jalgaon","110.7"
"101","1978","7","Maharashtra","Jalgaon","110.0"
"101","1979","7","Maharashtra","Jalgaon","113.2"
"101","1980","7","Maharashtra","Jalgaon","144.0"
"101","1981","7","Maharashtra","Jalgaon","120.5"
"101","1982","7","Maharashtra","Jalgaon","167.7"
"101","1983","7","Maharashtra","Jalgaon","152.9"
"101","1984","7","Maharashtra","Jalgaon","156.5"
"101","1985","7","Maharashtra","Jalgaon","161.3"
"101","1986","7","Maharashtra","Jalgaon","150.7"
"101","1987","7","Maharashtra","Jalgaon","152.7"
"101","1988","7","Maharashtra","Jalgaon","156.1"
"101","1989","7","Maharashtra","Jalgaon","158.3"
"101","1990","7","Maharashtra","Jalgaon","188.0"
"101","1991","7","Maharashtra","Jalgaon","352.0"
"101","1992","7","Maharashtra","Jalgaon","288.0"
"101","1993","7","Maharashtra","Jalgaon","335.0"
"101","1994","7","Maharashtra","Jalgaon","311.0"
"101","1995","7","Maharashtra","Jalgaon","311.0"
"101","1996","7","Maharashtra","Jalgaon","381.0"
"101","1997","7","Maharashtra","Jalgaon","434.0"
"101","1998","7","Maharashtra","Jalgaon","441.0"
"101","1999","7","Maharashtra","Jalgaon","517.0"
"101","2000","7","Maharashtra","Jalgaon","520.0"
"101","2001","7","Maharashtra","Jalgaon","514.0"
"101","2002","7","Maharashtra","Jalgaon","506.0"
"101","2003","7","Maharashtra","Jalgaon","511.0"
"101","2004","7","Maharashtra","Jalgaon","533.0"
"101","2005","7","Maharashtra","Jalgaon","531.0"
"101","2006","7","Maharashtra","Jalgaon","616.0"
"101","2007","7","Maharashtra","Jalgaon","613.0"
"101","2008","7","Maharashtra","Jalgaon","891.0"
"101","2009","7","Maharashtra","Jalgaon","849.0"
"101","2010","7","Maharashtra","Jalgaon","981.0"
"101","2011","7","Maharashtra","Jalgaon","1542.0"
"101","2012","7","Maharashtra","Jalgaon","1386.0"
"101","2013","7","Maharashtra","Jalgaon","1293.0"
"101","2014","7","Maharashtra","Jalgaon","1388.0"
"101","2015","7","Maharashtra","Jalgaon","1379.0"
"101","2016","7","Maharashtra","Jalgaon","1562.0"
"102","1966","7","Maharashtra","Ahmednagar","57.8"
"102","1967","7","Maharashtra","Ahmednagar","56.8"
"102","1968","7","Maharashtra","Ahmednagar","62.0"
"102","1969","7","Maharashtra","Ahmednagar","75.6"
"102","1970","7","Maharashtra","Ahmednagar","83.0"
"102","1971","7","Maharashtra","Ahmednagar","86.6"
"102","1972","7","Maharashtra","Ahmednagar","145.8"
"102","1973","7","Maharashtra","Ahmednagar","145.3"
"102","1974","7","Maharashtra","Ahmednagar","180.0"
"102","1975","7","Maharashtra","Ahmednagar","131.0"
"102","1976","7","Maharashtra","Ahmednagar","118.0"
"102","1977","7","Maharashtra","Ahmednagar","122.6"
"102","1978","7","Maharashtra","Ahmednagar","117.1"
"102","1979","7","Maharashtra","Ahmednagar","129.5"
"102","1980","7","Maharashtra","Ahmednagar","155.2"
"102","1981","7","Maharashtra","Ahmednagar","168.3"
"102","1982","7","Maharashtra","Ahmednagar","180.8"
"102","1983","7","Maharashtra","Ahmednagar","171.7"
"102","1984","7","Maharashtra","Ahmednagar","164.3"
"102","1985","7","Maharashtra","Ahmednagar","172.8"
"102","1986","7","Maharashtra","Ahmednagar","190.2"
"102","1987","7","Maharashtra","Ahmednagar","178.2"
"102","1988","7","Maharashtra","Ahmednagar","190.5"
"102","1989","7","Maharashtra","Ahmednagar","233.1"
"102","1990","7","Maharashtra","Ahmednagar","256.0"
"102","1991","7","Maharashtra","Ahmednagar","395.0"
"102","1992","7","Maharashtra","Ahmednagar","321.0"
"102","1993","7","Maharashtra","Ahmednagar","325.0"
"102","1994","7","Maharashtra","Ahmednagar","341.0"
"102","1995","7","Maharashtra","Ahmednagar","341.0"
"102","1996","7","Maharashtra","Ahmednagar","410.0"
"102","1997","7","Maharashtra","Ahmednagar","501.0"
"102","1998","7","Maharashtra","Ahmednagar","508.0"
"102","1999","7","Maharashtra","Ahmednagar","569.0"
"102","2000","7","Maharashtra","Ahmednagar","583.0"
"102","2001","7","Maharashtra","Ahmednagar","576.0"
"102","2002","7","Maharashtra","Ahmednagar","600.0"
"102","2003","7","Maharashtra","Ahmednagar","676.0"
"102","2004","7","Maharashtra","Ahmednagar","598.0"
"102","2005","7","Maharashtra","Ahmednagar","650.0"
"102","2006","7","Maharashtra","Ahmednagar","694.0"
"102","2007","7","Maharashtra","Ahmednagar","692.0"
"102","2008","7","Maharashtra","Ahmednagar","934.0"
"102","2009","7","Maharashtra","Ahmednagar","950.0"
"102","2010","7","Maharashtra","Ahmednagar","1009.0"
"102","2011","7","Maharashtra","Ahmednagar","2228.0"
"102","2012","7","Maharashtra","Ahmednagar","1890.0"
"102","2013","7","Maharashtra","Ahmednagar","1554.0"
"102","2014","7","Maharashtra","Ahmednagar","1794.0"
"102","2015","7","Maharashtra","Ahmednagar","1687.0"
"102","2016","7","Maharashtra","Ahmednagar","1885.0"
"103","1966","7","Maharashtra","Pune","63.0"
"103","1967","7","Maharashtra","Pune","77.0"
"103","1968","7","Maharashtra","Pune","97.8"
"103","1969","7","Maharashtra","Pune","52.5"
"103","1970","7","Maharashtra","Pune","65.0"
"103","1971","7","Maharashtra","Pune","83.7"
"103","1972","7","Maharashtra","Pune","153.9"
"103","1973","7","Maharashtra","Pune","170.5"
"103","1974","7","Maharashtra","Pune","195.5"
"103","1975","7","Maharashtra","Pune","179.9"
"103","1976","7","Maharashtra","Pune","131.0"
"103","1977","7","Maharashtra","Pune","123.0"
"103","1978","7","Maharashtra","Pune","118.4"
"103","1979","7","Maharashtra","Pune","127.4"
"103","1980","7","Maharashtra","Pune","160.0"
"103","1981","7","Maharashtra","Pune","175.8"
"103","1982","7","Maharashtra","Pune","178.3"
"103","1983","7","Maharashtra","Pune","170.1"
"103","1984","7","Maharashtra","Pune","165.3"
"103","1985","7","Maharashtra","Pune","178.1"
"103","1986","7","Maharashtra","Pune","203.4"
"103","1987","7","Maharashtra","Pune","201.9"
"103","1988","7","Maharashtra","Pune","208.0"
"103","1989","7","Maharashtra","Pune","236.3"
"103","1990","7","Maharashtra","Pune","313.0"
"103","1991","7","Maharashtra","Pune","418.0"
"103","1992","7","Maharashtra","Pune","374.0"
"103","1993","7","Maharashtra","Pune","370.0"
"103","1994","7","Maharashtra","Pune","393.0"
"103","1995","7","Maharashtra","Pune","393.0"
"103","1996","7","Maharashtra","Pune","425.0"
"103","1997","7","Maharashtra","Pune","512.0"
"103","1998","7","Maharashtra","Pune","521.0"
"103","1999","7","Maharashtra","Pune","555.0"
"103","2000","7","Maharashtra","Pune","587.0"
"103","2001","7","Maharashtra","Pune","579.0"
"103","2002","7","Maharashtra","Pune","615.0"
"103","2003","7","Maharashtra","Pune","715.0"
"103","2004","7","Maharashtra","Pune","686.0"
"103","2005","7","Maharashtra","Pune","690.0"
"103","2006","7","Maharashtra","Pune","683.0"
"103","2007","7","Maharashtra","Pune","695.0"
"103","2008","7","Maharashtra","Pune","943.0"
"103","2009","7","Maharashtra","Pune","1082.0"
"103","2010","7","Maharashtra","Pune","1312.0"
"103","2011","7","Maharashtra","Pune","2448.0"
"103","2012","7","Maharashtra","Pune","2095.0"
"103","2013","7","Maharashtra","Pune","1836.0"
"103","2014","7","Maharashtra","Pune","2150.0"
"103","2015","7","Maharashtra","Pune","1960.0"
"103","2016","7","Maharashtra","Pune","2233.0"
"104","1966","7","Maharashtra","Satara","81.8"
"104","1967","7","Maharashtra","Satara","82.5"
"104","1968","7","Maharashtra","Satara","91.5"
"104","1969","7","Maharashtra","Satara","98.0"
"104","1970","7","Maharashtra","Satara","83.4"
"104","1971","7","Maharashtra","Satara","111.0"
"104","1972","7","Maharashtra","Satara","144.6"
"104","1973","7","Maharashtra","Satara","170.0"
"104","1974","7","Maharashtra","Satara","190.0"
"104","1975","7","Maharashtra","Satara","151.4"
"104","1976","7","Maharashtra","Satara","122.0"
"104","1977","7","Maharashtra","Satara","122.0"
"104","1978","7","Maharashtra","Satara","115.6"
"104","1979","7","Maharashtra","Satara","127.8"
"104","1980","7","Maharashtra","Satara","160.0"
"104","1981","7","Maharashtra","Satara","172.1"
"104","1982","7","Maharashtra","Satara","186.6"
"104","1983","7","Maharashtra","Satara","180.5"
"104","1984","7","Maharashtra","Satara","174.8"
"104","1985","7","Maharashtra","Satara","178.8"
"104","1986","7","Maharashtra","Satara","178.2"
"104","1987","7","Maharashtra","Satara","181.8"
"104","1988","7","Maharashtra","Satara","192.3"
"104","1989","7","Maharashtra","Satara","226.5"
"104","1990","7","Maharashtra","Satara","300.0"
"104","1991","7","Maharashtra","Satara","399.0"
"104","1992","7","Maharashtra","Satara","351.0"
"104","1993","7","Maharashtra","Satara","357.0"
"104","1994","7","Maharashtra","Satara","382.0"
"104","1995","7","Maharashtra","Satara","385.0"
"104","1996","7","Maharashtra","Satara","422.0"
"104","1997","7","Maharashtra","Satara","523.0"
"104","1998","7","Maharashtra","Satara","515.0"
"104","1999","7","Maharashtra","Satara","571.0"
"104","2000","7","Maharashtra","Satara","-1.0"
"104","2001","7","Maharashtra","Satara","588.0"
"104","2002","7","Maharashtra","Satara","620.0"
"104","2003","7","Maharashtra","Satara","755.0"
"104","2004","7","Maharashtra","Satara","625.0"
"104","2005","7","Maharashtra","Satara","725.0"
"104","2006","7","Maharashtra","Satara","760.0"
"104","2007","7","Maharashtra","Satara","755.0"
"104","2008","7","Maharashtra","Satara","1014.0"
"104","2009","7","Maharashtra","Satara","1067.0"
"104","2010","7","Maharashtra","Satara","1365.0"
"104","2011","7","Maharashtra","Satara","2470.0"
"104","2012","7","Maharashtra","Satara","2055.0"
"104","2013","7","Maharashtra","Satara","1760.0"
"104","2014","7","Maharashtra","Satara","2015.0"
"104","2015","7","Maharashtra","Satara","2018.0"
"104","2016","7","Maharashtra","Satara","2070.0"
"105","1966","7","Maharashtra","Sangli","54.2"
"105","1967","7","Maharashtra","Sangli","-1.0"
"105","1968","7","Maharashtra","Sangli","85.7"
"105","1969","7","Maharashtra","Sangli","-1.0"
"105","1970","7","Maharashtra","Sangli","-1.0"
"105","1971","7","Maharashtra","Sangli","120.0"
"105","1972","7","Maharashtra","Sangli","148.3"
"105","1973","7","Maharashtra","Sangli","146.9"
"105","1974","7","Maharashtra","Sangli","191.7"
"105","1975","7","Maharashtra","Sangli","184.6"
"105","1976","7","Maharashtra","Sangli","137.0"
"105","1977","7","Maharashtra","Sangli","113.0"
"105","1978","7","Maharashtra","Sangli","110.0"
"105","1979","7","Maharashtra","Sangli","121.9"
"105","1980","7","Maharashtra","Sangli","150.0"
"105","1981","7","Maharashtra","Sangli","158.3"
"105","1982","7","Maharashtra","Sangli","163.5"
"105","1983","7","Maharashtra","Sangli","157.6"
"105","1984","7","Maharashtra","Sangli","158.9"
"105","1985","7","Maharashtra","Sangli","167.8"
"105","1986","7","Maharashtra","Sangli","180.0"
"105","1987","7","Maharashtra","Sangli","187.4"
"105","1988","7","Maharashtra","Sangli","201.6"
"105","1989","7","Maharashtra","Sangli","200.0"
"105","1990","7","Maharashtra","Sangli","276.0"
"105","1991","7","Maharashtra","Sangli","407.0"
"105","1992","7","Maharashtra","Sangli","355.0"
"105","1993","7","Maharashtra","Sangli","353.0"
"105","1994","7","Maharashtra","Sangli","376.0"
"105","1995","7","Maharashtra","Sangli","382.0"
"105","1996","7","Maharashtra","Sangli","425.0"
"105","1997","7","Maharashtra","Sangli","516.0"
"105","1998","7","Maharashtra","Sangli","520.0"
"105","1999","7","Maharashtra","Sangli","563.0"
"105","2000","7","Maharashtra","Sangli","-1.0"
"105","2001","7","Maharashtra","Sangli","601.0"
"105","2002","7","Maharashtra","Sangli","642.0"
"105","2003","7","Maharashtra","Sangli","708.0"
"105","2004","7","Maharashtra","Sangli","685.0"
"105","2005","7","Maharashtra","Sangli","750.0"
"105","2006","7","Maharashtra","Sangli","690.0"
"105","2007","7","Maharashtra","Sangli","688.0"
"105","2008","7","Maharashtra","Sangli","896.0"
"105","2009","7","Maharashtra","Sangli","1016.0"
"105","2010","7","Maharashtra","Sangli","1316.0"
"105","2011","7","Maharashtra","Sangli","2219.0"
"105","2012","7","Maharashtra","Sangli","2007.0"
"105","2013","7","Maharashtra","Sangli","1932.0"
"105","2014","7","Maharashtra","Sangli","2160.0"
"105","2015","7","Maharashtra","Sangli","2217.0"
"105","2016","7","Maharashtra","Sangli","2225.0"
"106","1966","7","Maharashtra","Solapur","56.0"
"106","1967","7","Maharashtra","Solapur","56.0"
"106","1968","7","Maharashtra","Solapur","56.0"
"106","1969","7","Maharashtra","Solapur","56.0"
