"Dist Code","Year","State Code","State Name","Dist Name","SORGHUM IRRIGATED AREA (1000 ha)"
"95","1966","7","Maharashtra","Bombay","0.0"
"95","1967","7","Maharashtra","Bombay","0.0"
"95","1968","7","Maharashtra","Bombay","0.0"
"95","1969","7","Maharashtra","Bombay","0.0"
"95","1970","7","Maharashtra","Bombay","0.0"
"95","1971","7","Maharashtra","Bombay","0.0"
"95","1972","7","Maharashtra","Bombay","0.0"
"95","1973","7","Maharashtra","Bombay","0.0"
"95","1974","7","Maharashtra","Bombay","0.0"
"95","1975","7","Maharashtra","Bombay","0.0"
"95","1976","7","Maharashtra","Bombay","0.0"
"95","1977","7","Maharashtra","Bombay","0.0"
"95","1978","7","Maharashtra","Bombay","0.0"
"95","1979","7","Maharashtra","Bombay","0.0"
"95","1980","7","Maharashtra","Bombay","0.0"
"95","1981","7","Maharashtra","Bombay","0.0"
"95","1982","7","Maharashtra","Bombay","0.0"
"95","1983","7","Maharashtra","Bombay","0.0"
"95","1984","7","Maharashtra","Bombay","0.0"
"95","1985","7","Maharashtra","Bombay","0.0"
"95","1986","7","Maharashtra","Bombay","0.0"
"95","1987","7","Maharashtra","Bombay","0.0"
"95","1988","7","Maharashtra","Bombay","0.0"
"95","1989","7","Maharashtra","Bombay","0.0"
"95","1990","7","Maharashtra","Bombay","0.0"
"95","1991","7","Maharashtra","Bombay","0.0"
"95","1992","7","Maharashtra","Bombay","0.0"
"95","1993","7","Maharashtra","Bombay","0.0"
"95","1994","7","Maharashtra","Bombay","0.0"
"95","1995","7","Maharashtra","Bombay","0.0"
"95","1996","7","Maharashtra","Bombay","0.0"
"95","1997","7","Maharashtra","Bombay","0.0"
"95","1998","7","Maharashtra","Bombay","0.0"
"95","1999","7","Maharashtra","Bombay","0.0"
"95","2000","7","Maharashtra","Bombay","0.0"
"95","2001","7","Maharashtra","Bombay","0.0"
"95","2002","7","Maharashtra","Bombay","0.0"
"95","2003","7","Maharashtra","Bombay","0.0"
"95","2004","7","Maharashtra","Bombay","0.0"
"96","1966","7","Maharashtra","Thane","0.0"
"96","1967","7","Maharashtra","Thane","0.0"
"96","1968","7","Maharashtra","Thane","0.0"
"96","1969","7","Maharashtra","Thane","0.0"
"96","1970","7","Maharashtra","Thane","0.0"
"96","1971","7","Maharashtra","Thane","0.0"
"96","1972","7","Maharashtra","Thane","0.0"
"96","1973","7","Maharashtra","Thane","0.0"
"96","1974","7","Maharashtra","Thane","0.0"
"96","1975","7","Maharashtra","Thane","0.0"
"96","1976","7","Maharashtra","Thane","0.0"
"96","1977","7","Maharashtra","Thane","0.0"
"96","1978","7","Maharashtra","Thane","0.4"
"96","1979","7","Maharashtra","Thane","0.2"
"96","1980","7","Maharashtra","Thane","0.0"
"96","1981","7","Maharashtra","Thane","0.0"
"96","1982","7","Maharashtra","Thane","0.0"
"96","1983","7","Maharashtra","Thane","0.0"
"96","1984","7","Maharashtra","Thane","0.0"
"96","1985","7","Maharashtra","Thane","0.0"
"96","1986","7","Maharashtra","Thane","0.0"
"96","1987","7","Maharashtra","Thane","0.0"
"96","1988","7","Maharashtra","Thane","0.0"
"96","1989","7","Maharashtra","Thane","0.0"
"96","1990","7","Maharashtra","Thane","0.0"
"96","1991","7","Maharashtra","Thane","0.0"
"96","1992","7","Maharashtra","Thane","0.0"
"96","1993","7","Maharashtra","Thane","0.0"
"96","1994","7","Maharashtra","Thane","0.0"
"96","1995","7","Maharashtra","Thane","0.0"
"96","1996","7","Maharashtra","Thane","0.0"
"96","1997","7","Maharashtra","Thane","0.0"
"96","1998","7","Maharashtra","Thane","0.0"
"96","1999","7","Maharashtra","Thane","0.0"
"96","2000","7","Maharashtra","Thane","0.0"
"96","2001","7","Maharashtra","Thane","0.0"
"96","2002","7","Maharashtra","Thane","0.0"
"96","2003","7","Maharashtra","Thane","0.0"
"96","2004","7","Maharashtra","Thane","0.0"
"96","2005","7","Maharashtra","Thane","0.0"
"96","2006","7","Maharashtra","Thane","0.0"
"96","2007","7","Maharashtra","Thane","0.0"
"96","2008","7","Maharashtra","Thane","0.0"
"97","1966","7","Maharashtra","Raigad","0.0"
"97","1967","7","Maharashtra","Raigad","0.0"
"97","1968","7","Maharashtra","Raigad","0.0"
"97","1969","7","Maharashtra","Raigad","0.0"
"97","1970","7","Maharashtra","Raigad","0.0"
"97","1971","7","Maharashtra","Raigad","0.0"
"97","1972","7","Maharashtra","Raigad","0.0"
"97","1973","7","Maharashtra","Raigad","0.0"
"97","1974","7","Maharashtra","Raigad","0.0"
"97","1975","7","Maharashtra","Raigad","0.0"
"97","1976","7","Maharashtra","Raigad","0.0"
"97","1977","7","Maharashtra","Raigad","0.0"
"97","1978","7","Maharashtra","Raigad","0.0"
"97","1979","7","Maharashtra","Raigad","0.0"
"97","1980","7","Maharashtra","Raigad","0.0"
"97","1981","7","Maharashtra","Raigad","0.0"
"97","1982","7","Maharashtra","Raigad","0.0"
"97","1983","7","Maharashtra","Raigad","0.0"
"97","1984","7","Maharashtra","Raigad","0.0"
"97","1985","7","Maharashtra","Raigad","0.0"
"97","1986","7","Maharashtra","Raigad","0.0"
"97","1987","7","Maharashtra","Raigad","0.0"
"97","1988","7","Maharashtra","Raigad","0.0"
"97","1989","7","Maharashtra","Raigad","0.0"
"97","1990","7","Maharashtra","Raigad","0.0"
"97","1991","7","Maharashtra","Raigad","0.0"
"97","1992","7","Maharashtra","Raigad","0.0"
"97","1993","7","Maharashtra","Raigad","0.0"
"97","1994","7","Maharashtra","Raigad","0.0"
"97","1995","7","Maharashtra","Raigad","0.0"
"97","1996","7","Maharashtra","Raigad","0.0"
"97","1997","7","Maharashtra","Raigad","0.0"
"97","1998","7","Maharashtra","Raigad","0.0"
"97","1999","7","Maharashtra","Raigad","0.0"
"97","2000","7","Maharashtra","Raigad","0.0"
"97","2001","7","Maharashtra","Raigad","0.0"
"97","2002","7","Maharashtra","Raigad","0.0"
"97","2003","7","Maharashtra","Raigad","0.0"
"97","2004","7","Maharashtra","Raigad","0.0"
"97","2005","7","Maharashtra","Raigad","0.0"
"97","2006","7","Maharashtra","Raigad","0.0"
"97","2007","7","Maharashtra","Raigad","0.0"
"97","2008","7","Maharashtra","Raigad","0.0"
"98","1966","7","Maharashtra","Ratnagiri","0.0"
"98","1967","7","Maharashtra","Ratnagiri","0.0"
"98","1968","7","Maharashtra","Ratnagiri","0.0"
"98","1969","7","Maharashtra","Ratnagiri","0.0"
"98","1970","7","Maharashtra","Ratnagiri","0.0"
"98","1971","7","Maharashtra","Ratnagiri","0.0"
"98","1972","7","Maharashtra","Ratnagiri","0.0"
"98","1973","7","Maharashtra","Ratnagiri","0.0"
"98","1974","7","Maharashtra","Ratnagiri","0.0"
"98","1975","7","Maharashtra","Ratnagiri","0.0"
"98","1976","7","Maharashtra","Ratnagiri","0.1"
"98","1977","7","Maharashtra","Ratnagiri","0.0"
"98","1978","7","Maharashtra","Ratnagiri","0.1"
"98","1979","7","Maharashtra","Ratnagiri","0.0"
"98","1980","7","Maharashtra","Ratnagiri","0.1"
"98","1981","7","Maharashtra","Ratnagiri","0.0"
"98","1982","7","Maharashtra","Ratnagiri","0.0"
"98","1983","7","Maharashtra","Ratnagiri","0.0"
"98","1984","7","Maharashtra","Ratnagiri","0.0"
"98","1985","7","Maharashtra","Ratnagiri","0.0"
"98","1986","7","Maharashtra","Ratnagiri","0.0"
"98","1987","7","Maharashtra","Ratnagiri","0.0"
"98","1988","7","Maharashtra","Ratnagiri","0.0"
"98","1989","7","Maharashtra","Ratnagiri","0.0"
"98","1990","7","Maharashtra","Ratnagiri","0.0"
"98","1991","7","Maharashtra","Ratnagiri","0.0"
"98","1992","7","Maharashtra","Ratnagiri","0.0"
"98","1993","7","Maharashtra","Ratnagiri","0.0"
"98","1994","7","Maharashtra","Ratnagiri","0.0"
"98","1995","7","Maharashtra","Ratnagiri","0.0"
"98","1996","7","Maharashtra","Ratnagiri","0.0"
"98","1997","7","Maharashtra","Ratnagiri","0.0"
"98","1998","7","Maharashtra","Ratnagiri","0.0"
"98","1999","7","Maharashtra","Ratnagiri","0.0"
"98","2000","7","Maharashtra","Ratnagiri","0.0"
"98","2001","7","Maharashtra","Ratnagiri","0.0"
"98","2002","7","Maharashtra","Ratnagiri","0.0"
"98","2003","7","Maharashtra","Ratnagiri","0.0"
"98","2004","7","Maharashtra","Ratnagiri","0.0"
"98","2005","7","Maharashtra","Ratnagiri","0.0"
"98","2006","7","Maharashtra","Ratnagiri","0.0"
"98","2007","7","Maharashtra","Ratnagiri","0.0"
"98","2008","7","Maharashtra","Ratnagiri","0.0"
"99","1966","7","Maharashtra","Nasik","0.0"
"99","1967","7","Maharashtra","Nasik","1.5"
"99","1968","7","Maharashtra","Nasik","0.1"
"99","1969","7","Maharashtra","Nasik","0.1"
"99","1970","7","Maharashtra","Nasik","0.1"
"99","1971","7","Maharashtra","Nasik","0.1"
"99","1972","7","Maharashtra","Nasik","0.7"
"99","1973","7","Maharashtra","Nasik","0.8"
"99","1974","7","Maharashtra","Nasik","3.1"
"99","1975","7","Maharashtra","Nasik","3.5"
"99","1976","7","Maharashtra","Nasik","2.3"
"99","1977","7","Maharashtra","Nasik","2.3"
"99","1978","7","Maharashtra","Nasik","4.9"
"99","1979","7","Maharashtra","Nasik","6.4"
"99","1980","7","Maharashtra","Nasik","7.8"
"99","1981","7","Maharashtra","Nasik","3.4"
"99","1982","7","Maharashtra","Nasik","3.6"
"99","1983","7","Maharashtra","Nasik","1.6"
"99","1984","7","Maharashtra","Nasik","0.7"
"99","1985","7","Maharashtra","Nasik","0.7"
"99","1986","7","Maharashtra","Nasik","8.9"
"99","1987","7","Maharashtra","Nasik","5.9"
"99","1988","7","Maharashtra","Nasik","7.4"
"99","1989","7","Maharashtra","Nasik","7.9"
"99","1990","7","Maharashtra","Nasik","8.4"
"99","1991","7","Maharashtra","Nasik","6.4"
"99","1992","7","Maharashtra","Nasik","3.0"
"99","1993","7","Maharashtra","Nasik","10.6"
"99","1994","7","Maharashtra","Nasik","9.1"
"99","1995","7","Maharashtra","Nasik","8.5"
"99","1996","7","Maharashtra","Nasik","5.3"
"99","1997","7","Maharashtra","Nasik","7.4"
"99","1998","7","Maharashtra","Nasik","6.2"
"99","1999","7","Maharashtra","Nasik","6.6"
"99","2000","7","Maharashtra","Nasik","3.1"
"99","2001","7","Maharashtra","Nasik","3.5"
"99","2002","7","Maharashtra","Nasik","4.5"
"99","2003","7","Maharashtra","Nasik","1.3"
"99","2004","7","Maharashtra","Nasik","1.4"
"99","2005","7","Maharashtra","Nasik","1.0"
"99","2006","7","Maharashtra","Nasik","0.5"
"99","2007","7","Maharashtra","Nasik","0.5"
"99","2008","7","Maharashtra","Nasik","0.6"
"100","1966","7","Maharashtra","Dhule","0.1"
"100","1967","7","Maharashtra","Dhule","0.1"
"100","1968","7","Maharashtra","Dhule","0.0"
"100","1969","7","Maharashtra","Dhule","0.0"
"100","1970","7","Maharashtra","Dhule","0.0"
"100","1971","7","Maharashtra","Dhule","0.0"
"100","1972","7","Maharashtra","Dhule","0.2"
"100","1973","7","Maharashtra","Dhule","0.0"
"100","1974","7","Maharashtra","Dhule","0.5"
"100","1975","7","Maharashtra","Dhule","0.8"
"100","1976","7","Maharashtra","Dhule","0.4"
"100","1977","7","Maharashtra","Dhule","0.3"
"100","1978","7","Maharashtra","Dhule","1.4"
"100","1979","7","Maharashtra","Dhule","7.9"
"100","1980","7","Maharashtra","Dhule","6.9"
"100","1981","7","Maharashtra","Dhule","4.1"
"100","1982","7","Maharashtra","Dhule","3.4"
"100","1983","7","Maharashtra","Dhule","2.3"
"100","1984","7","Maharashtra","Dhule","2.2"
"100","1985","7","Maharashtra","Dhule","2.5"
"100","1986","7","Maharashtra","Dhule","2.1"
"100","1987","7","Maharashtra","Dhule","1.1"
"100","1988","7","Maharashtra","Dhule","5.7"
"100","1989","7","Maharashtra","Dhule","1.6"
"100","1990","7","Maharashtra","Dhule","5.8"
"100","1991","7","Maharashtra","Dhule","3.1"
"100","1992","7","Maharashtra","Dhule","0.9"
"100","1993","7","Maharashtra","Dhule","0.1"
"100","1994","7","Maharashtra","Dhule","0.0"
"100","1995","7","Maharashtra","Dhule","0.0"
"100","1996","7","Maharashtra","Dhule","1.4"
"100","1997","7","Maharashtra","Dhule","2.1"
"100","1998","7","Maharashtra","Dhule","2.0"
"100","1999","7","Maharashtra","Dhule","2.3"
"100","2000","7","Maharashtra","Dhule","0.0"
"100","2001","7","Maharashtra","Dhule","0.0"
"100","2002","7","Maharashtra","Dhule","1.2"
"100","2003","7","Maharashtra","Dhule","0.0"
"100","2004","7","Maharashtra","Dhule","0.0"
"100","2005","7","Maharashtra","Dhule","0.0"
"100","2006","7","Maharashtra","Dhule","0.0"
"100","2007","7","Maharashtra","Dhule","0.0"
"100","2008","7","Maharashtra","Dhule","0.0"
"101","1966","7","Maharashtra","Jalgaon","0.3"
"101","1967","7","Maharashtra","Jalgaon","0.2"
"101","1968","7","Maharashtra","Jalgaon","0.7"
"101","1969","7","Maharashtra","Jalgaon","0.4"
"101","1970","7","Maharashtra","Jalgaon","1.8"
"101","1971","7","Maharashtra","Jalgaon","2.7"
"101","1972","7","Maharashtra","Jalgaon","1.5"
"101","1973","7","Maharashtra","Jalgaon","0.5"
"101","1974","7","Maharashtra","Jalgaon","1.3"
"101","1975","7","Maharashtra","Jalgaon","3.4"
"101","1976","7","Maharashtra","Jalgaon","1.2"
"101","1977","7","Maharashtra","Jalgaon","2.1"
"101","1978","7","Maharashtra","Jalgaon","1.9"
"101","1979","7","Maharashtra","Jalgaon","2.2"
"101","1980","7","Maharashtra","Jalgaon","2.0"
"101","1981","7","Maharashtra","Jalgaon","8.4"
"101","1982","7","Maharashtra","Jalgaon","5.1"
"101","1983","7","Maharashtra","Jalgaon","0.0"
"101","1984","7","Maharashtra","Jalgaon","0.0"
"101","1985","7","Maharashtra","Jalgaon","0.0"
"101","1986","7","Maharashtra","Jalgaon","0.1"
"101","1987","7","Maharashtra","Jalgaon","2.5"
"101","1988","7","Maharashtra","Jalgaon","6.1"
"101","1989","7","Maharashtra","Jalgaon","3.5"
"101","1990","7","Maharashtra","Jalgaon","0.0"
"101","1991","7","Maharashtra","Jalgaon","0.1"
"101","1992","7","Maharashtra","Jalgaon","4.0"
"101","1993","7","Maharashtra","Jalgaon","4.7"
"101","1994","7","Maharashtra","Jalgaon","5.0"
"101","1995","7","Maharashtra","Jalgaon","8.5"
"101","1996","7","Maharashtra","Jalgaon","8.2"
"101","1997","7","Maharashtra","Jalgaon","9.1"
"101","1998","7","Maharashtra","Jalgaon","11.5"
"101","1999","7","Maharashtra","Jalgaon","14.5"
"101","2000","7","Maharashtra","Jalgaon","6.1"
"101","2001","7","Maharashtra","Jalgaon","6.7"
"101","2002","7","Maharashtra","Jalgaon","11.9"
"101","2003","7","Maharashtra","Jalgaon","12.4"
"101","2004","7","Maharashtra","Jalgaon","11.8"
"101","2005","7","Maharashtra","Jalgaon","11.6"
"101","2006","7","Maharashtra","Jalgaon","13.2"
"101","2007","7","Maharashtra","Jalgaon","11.5"
"101","2008","7","Maharashtra","Jalgaon","13.0"
"102","1966","7","Maharashtra","Ahmednagar","67.1"
"102","1967","7","Maharashtra","Ahmednagar","65.8"
"102","1968","7","Maharashtra","Ahmednagar","60.8"
"102","1969","7","Maharashtra","Ahmednagar","53.8"
"102","1970","7","Maharashtra","Ahmednagar","56.5"
"102","1971","7","Maharashtra","Ahmednagar","60.3"
"102","1972","7","Maharashtra","Ahmednagar","46.7"
"102","1973","7","Maharashtra","Ahmednagar","59.0"
"102","1974","7","Maharashtra","Ahmednagar","62.3"
"102","1975","7","Maharashtra","Ahmednagar","71.7"
"102","1976","7","Maharashtra","Ahmednagar","82.7"
"102","1977","7","Maharashtra","Ahmednagar","109.1"
"102","1978","7","Maharashtra","Ahmednagar","101.0"
"102","1979","7","Maharashtra","Ahmednagar","92.3"
"102","1980","7","Maharashtra","Ahmednagar","95.5"
"102","1981","7","Maharashtra","Ahmednagar","93.7"
"102","1982","7","Maharashtra","Ahmednagar","90.4"
"102","1983","7","Maharashtra","Ahmednagar","93.0"
"102","1984","7","Maharashtra","Ahmednagar","94.9"
"102","1985","7","Maharashtra","Ahmednagar","94.6"
"102","1986","7","Maharashtra","Ahmednagar","94.6"
"102","1987","7","Maharashtra","Ahmednagar","84.9"
"102","1988","7","Maharashtra","Ahmednagar","92.2"
"102","1989","7","Maharashtra","Ahmednagar","105.3"
"102","1990","7","Maharashtra","Ahmednagar","99.4"
"102","1991","7","Maharashtra","Ahmednagar","94.2"
"102","1992","7","Maharashtra","Ahmednagar","89.4"
"102","1993","7","Maharashtra","Ahmednagar","74.4"
"102","1994","7","Maharashtra","Ahmednagar","85.1"
"102","1995","7","Maharashtra","Ahmednagar","67.3"
"102","1996","7","Maharashtra","Ahmednagar","78.4"
"102","1997","7","Maharashtra","Ahmednagar","82.6"
"102","1998","7","Maharashtra","Ahmednagar","83.0"
"102","1999","7","Maharashtra","Ahmednagar","75.7"
"102","2000","7","Maharashtra","Ahmednagar","72.9"
"102","2001","7","Maharashtra","Ahmednagar","71.7"
"102","2002","7","Maharashtra","Ahmednagar","69.9"
"102","2003","7","Maharashtra","Ahmednagar","42.9"
"102","2004","7","Maharashtra","Ahmednagar","58.4"
"102","2005","7","Maharashtra","Ahmednagar","68.7"
"102","2006","7","Maharashtra","Ahmednagar","74.6"
"102","2007","7","Maharashtra","Ahmednagar","72.6"
"102","2008","7","Maharashtra","Ahmednagar","80.5"
"103","1966","7","Maharashtra","Pune","45.4"
"103","1967","7","Maharashtra","Pune","49.9"
"103","1968","7","Maharashtra","Pune","48.1"
"103","1969","7","Maharashtra","Pune","37.1"
"103","1970","7","Maharashtra","Pune","47.3"
"103","1971","7","Maharashtra","Pune","48.7"
"103","1972","7","Maharashtra","Pune","41.5"
"103","1973","7","Maharashtra","Pune","57.1"
"103","1974","7","Maharashtra","Pune","62.8"
"103","1975","7","Maharashtra","Pune","69.5"
"103","1976","7","Maharashtra","Pune","55.1"
"103","1977","7","Maharashtra","Pune","62.7"
"103","1978","7","Maharashtra","Pune","66.6"
"103","1979","7","Maharashtra","Pune","72.3"
"103","1980","7","Maharashtra","Pune","71.1"
"103","1981","7","Maharashtra","Pune","68.3"
"103","1982","7","Maharashtra","Pune","70.1"
"103","1983","7","Maharashtra","Pune","68.3"
"103","1984","7","Maharashtra","Pune","92.7"
"103","1985","7","Maharashtra","Pune","93.2"
"103","1986","7","Maharashtra","Pune","93.0"
"103","1987","7","Maharashtra","Pune","61.9"
"103","1988","7","Maharashtra","Pune","66.3"
"103","1989","7","Maharashtra","Pune","71.4"
"103","1990","7","Maharashtra","Pune","69.1"
"103","1991","7","Maharashtra","Pune","74.9"
"103","1992","7","Maharashtra","Pune","67.7"
"103","1993","7","Maharashtra","Pune","75.2"
"103","1994","7","Maharashtra","Pune","56.2"
"103","1995","7","Maharashtra","Pune","64.7"
"103","1996","7","Maharashtra","Pune","67.8"
"103","1997","7","Maharashtra","Pune","64.7"
"103","1998","7","Maharashtra","Pune","65.2"
"103","1999","7","Maharashtra","Pune","65.9"
"103","2000","7","Maharashtra","Pune","74.2"
"103","2001","7","Maharashtra","Pune","66.8"
"103","2002","7","Maharashtra","Pune","63.2"
"103","2003","7","Maharashtra","Pune","43.5"
"103","2004","7","Maharashtra","Pune","49.5"
"103","2005","7","Maharashtra","Pune","56.9"
"103","2006","7","Maharashtra","Pune","55.7"
"103","2007","7","Maharashtra","Pune","56.7"
"103","2008","7","Maharashtra","Pune","64.1"
"104","1966","7","Maharashtra","Satara","31.8"
"104","1967","7","Maharashtra","Satara","29.8"
"104","1968","7","Maharashtra","Satara","29.1"
"104","1969","7","Maharashtra","Satara","30.0"
"104","1970","7","Maharashtra","Satara","23.4"
"104","1971","7","Maharashtra","Satara","31.7"
"104","1972","7","Maharashtra","Satara","23.1"
"104","1973","7","Maharashtra","Satara","28.2"
"104","1974","7","Maharashtra","Satara","31.0"
"104","1975","7","Maharashtra","Satara","32.5"
"104","1976","7","Maharashtra","Satara","35.9"
"104","1977","7","Maharashtra","Satara","33.4"
"104","1978","7","Maharashtra","Satara","37.6"
"104","1979","7","Maharashtra","Satara","43.1"
"104","1980","7","Maharashtra","Satara","42.6"
"104","1981","7","Maharashtra","Satara","44.7"
"104","1982","7","Maharashtra","Satara","42.3"
"104","1983","7","Maharashtra","Satara","46.4"
"104","1984","7","Maharashtra","Satara","46.0"
"104","1985","7","Maharashtra","Satara","46.2"
"104","1986","7","Maharashtra","Satara","46.9"
"104","1987","7","Maharashtra","Satara","45.0"
"104","1988","7","Maharashtra","Satara","45.0"
"104","1989","7","Maharashtra","Satara","44.5"
"104","1990","7","Maharashtra","Satara","58.2"
"104","1991","7","Maharashtra","Satara","66.0"
"104","1992","7","Maharashtra","Satara","65.3"
"104","1993","7","Maharashtra","Satara","49.9"
"104","1994","7","Maharashtra","Satara","56.1"
"104","1995","7","Maharashtra","Satara","45.6"
"104","1996","7","Maharashtra","Satara","46.4"
"104","1997","7","Maharashtra","Satara","62.7"
"104","1998","7","Maharashtra","Satara","62.0"
"104","1999","7","Maharashtra","Satara","56.9"
"104","2000","7","Maharashtra","Satara","43.6"
"104","2001","7","Maharashtra","Satara","47.8"
"104","2002","7","Maharashtra","Satara","49.2"
"104","2003","7","Maharashtra","Satara","24.2"
"104","2004","7","Maharashtra","Satara","47.6"
"104","2005","7","Maharashtra","Satara","49.4"
"104","2006","7","Maharashtra","Satara","50.7"
"104","2007","7","Maharashtra","Satara","43.2"
"104","2008","7","Maharashtra","Satara","46.3"
"105","1966","7","Maharashtra","Sangli","13.5"
"105","1967","7","Maharashtra","Sangli","11.0"
"105","1968","7","Maharashtra","Sangli","11.0"
"105","1969","7","Maharashtra","Sangli","10.9"
"105","1970","7","Maharashtra","Sangli","12.6"
"105","1971","7","Maharashtra","Sangli","11.9"
"105","1972","7","Maharashtra","Sangli","12.4"
"105","1973","7","Maharashtra","Sangli","11.5"
"105","1974","7","Maharashtra","Sangli","16.1"
"105","1975","7","Maharashtra","Sangli","17.0"
"105","1976","7","Maharashtra","Sangli","16.7"
"105","1977","7","Maharashtra","Sangli","21.0"
"105","1978","7","Maharashtra","Sangli","17.8"
"105","1979","7","Maharashtra","Sangli","26.7"
"105","1980","7","Maharashtra","Sangli","19.4"
"105","1981","7","Maharashtra","Sangli","16.5"
"105","1982","7","Maharashtra","Sangli","15.9"
"105","1983","7","Maharashtra","Sangli","15.9"
"105","1984","7","Maharashtra","Sangli","17.9"
"105","1985","7","Maharashtra","Sangli","17.9"
"105","1986","7","Maharashtra","Sangli","18.1"
"105","1987","7","Maharashtra","Sangli","25.0"
"105","1988","7","Maharashtra","Sangli","27.4"
"105","1989","7","Maharashtra","Sangli","27.1"
"105","1990","7","Maharashtra","Sangli","27.3"
"105","1991","7","Maharashtra","Sangli","29.0"
"105","1992","7","Maharashtra","Sangli","33.3"
"105","1993","7","Maharashtra","Sangli","30.8"
"105","1994","7","Maharashtra","Sangli","22.3"
"105","1995","7","Maharashtra","Sangli","29.5"
"105","1996","7","Maharashtra","Sangli","28.7"
"105","1997","7","Maharashtra","Sangli","34.0"
"105","1998","7","Maharashtra","Sangli","33.3"
"105","1999","7","Maharashtra","Sangli","33.9"
"105","2000","7","Maharashtra","Sangli","36.9"
"105","2001","7","Maharashtra","Sangli","36.6"
"105","2002","7","Maharashtra","Sangli","30.6"
"105","2003","7","Maharashtra","Sangli","11.9"
"105","2004","7","Maharashtra","Sangli","24.4"
"105","2005","7","Maharashtra","Sangli","23.6"
"105","2006","7","Maharashtra","Sangli","27.3"
"105","2007","7","Maharashtra","Sangli","24.3"
"105","2008","7","Maharashtra","Sangli","27.8"
"106","1966","7","Maharashtra","Solapur","52.7"
"106","1967","7","Maharashtra","Solapur","54.4"
"106","1968","7","Maharashtra","Solapur","52.6"
"106","1969","7","Maharashtra","Solapur","47.3"
"106","1970","7","Maharashtra","Solapur","49.3"
"106","1971","7","Maharashtra","Solapur","44.4"
"106","1972","7","Maharashtra","Solapur","27.4"
"106","1973","7","Maharashtra","Solapur","60.0"
"106","1974","7","Maharashtra","Solapur","62.3"
"106","1975","7","Maharashtra","Solapur","52.2"
"106","1976","7","Maharashtra","Solapur","54.0"
"106","1977","7","Maharashtra","Solapur","51.5"
"106","1978","7","Maharashtra","Solapur","54.4"
"106","1979","7","Maharashtra","Solapur","56.0"
"106","1980","7","Maharashtra","Solapur","64.2"
"106","1981","7","Maharashtra","Solapur","74.1"
"106","1982","7","Maharashtra","Solapur","54.0"
"106","1983","7","Maharashtra","Solapur","52.0"
"106","1984","7","Maharashtra","Solapur","47.6"
"106","1985","7","Maharashtra","Solapur","47.6"
"106","1986","7","Maharashtra","Solapur","47.3"
"106","1987","7","Maharashtra","Solapur","50.1"
"106","1988","7","Maharashtra","Solapur","58.9"
"106","1989","7","Maharashtra","Solapur","70.1"
"106","1990","7","Maharashtra","Solapur","60.7"
"106","1991","7","Maharashtra","Solapur","64.3"
"106","1992","7","Maharashtra","Solapur","60.3"
"106","1993","7","Maharashtra","Solapur","56.4"
"106","1994","7","Maharashtra","Solapur","65.1"
"106","1995","7","Maharashtra","Solapur","46.4"
"106","1996","7","Maharashtra","Solapur","48.0"
"106","1997","7","Maharashtra","Solapur","68.2"
"106","1998","7","Maharashtra","Solapur","67.4"
"106","1999","7","Maharashtra","Solapur","65.6"
"106","2000","7","Maharashtra","Solapur","41.8"
"106","2001","7","Maharashtra","Solapur","41.6"
"106","2002","7","Maharashtra","Solapur","59.8"
"106","2003","7","Maharashtra","Solapur","18.8"
"106","2004","7","Maharashtra","Solapur","26.4"
"106","2005","7","Maharashtra","Solapur","30.4"
"106","2006","7","Maharashtra","Solapur","33.7"
"106","2007","7","Maharashtra","Solapur","34.0"
"106","2008","7","Maharashtra","Solapur","36.8"
"107","1966","7","Maharashtra","Kolhapur","0.0"
"107","1967","7","Maharashtra","Kolhapur","0.0"
"107","1968","7","Maharashtra","Kolhapur","0.0"
"107","1969","7","Maharashtra","Kolhapur","2.3"
"107","1970","7","Maharashtra","Kolhapur","0.1"
"107","1971","7","Maharashtra","Kolhapur","0.0"
"107","1972","7","Maharashtra","Kolhapur","2.6"
"107","1973","7","Maharashtra","Kolhapur","0.3"
"107","1974","7","Maharashtra","Kolhapur","0.9"
"107","1975","7","Maharashtra","Kolhapur","0.2"
"107","1976","7","Maharashtra","Kolhapur","1.0"
"107","1977","7","Maharashtra","Kolhapur","0.0"
"107","1978","7","Maharashtra","Kolhapur","0.0"
"107","1979","7","Maharashtra","Kolhapur","0.0"
"107","1980","7","Maharashtra","Kolhapur","0.0"
"107","1981","7","Maharashtra","Kolhapur","0.0"
"107","1982","7","Maharashtra","Kolhapur","0.0"
"107","1983","7","Maharashtra","Kolhapur","0.0"
"107","1984","7","Maharashtra","Kolhapur","0.1"
"107","1985","7","Maharashtra","Kolhapur","0.1"
"107","1986","7","Maharashtra","Kolhapur","0.2"
"107","1987","7","Maharashtra","Kolhapur","0.5"
